  ,activity,amount,timestamp,device,location,frequency,failed_attempts,previous_behavior,risk_label
user_8100,Money Transfer,11984.82,03-05-2025 11:32,Mobile-Android,Unknown Location,5,0,Dormant account - reactivated,Fraud
user_9302,Bill Payment,38.11,24-05-2025 07:47,Desktop-Windows,"Los Angeles, US",2,0,Dormant account - reactivated,Not Fraud
user_8345,Add Beneficiary,0,30-03-2025 11:39,Tablet,"Mumbai, IN",2,2,New user - no history,Not Fraud
user_8100,Wallet Top-up,113.29,25-05-2025 18:46,Tablet,"Los Angeles, US",8,3,Multiple device switches,Not Fraud
user_5376,Bill Payment,430.92,09-04-2025 21:05,Desktop-Windows,"Delhi, IN",1,0,Occasional user - sporadic activity,Not Fraud
user_7854,Loan Application,3913.6,20-04-2025 19:56,Tablet,"Lagos, NG",10,0,New user - no history,Fraud
user_5350,Card Swipe,395.64,25-08-2025 09:58,POS-Terminal,"Sydney, AU",1,0,Dormant account - reactivated,Not Fraud
user_7096,Card Swipe,478.28,16-08-2025 10:35,ATM,"Sao Paulo, BR",3,0,Occasional user - sporadic activity,Not Fraud
user_9520,ATM Withdrawal,405.03,28-07-2025 18:15,Mobile-Android,"Bangalore, IN",1,3,Recently flagged - suspicious history,Not Fraud
user_1840,Loan Application,6041.83,07-02-2025 20:06,Tablet,"London, UK",4,2,Frequent user - daily activity,Not Fraud
user_2615,Wallet Top-up,1520,26-05-2025 12:25,Desktop-Windows,"Toronto, CA",1,0,New user - no history,Not Fraud
user_1932,Add Beneficiary,0,17-04-2025 12:27,Desktop-Mac,"Kolkata, IN",2,0,Recently flagged - suspicious history,Not Fraud
user_8971,Card Swipe,464.64,21-04-2025 12:13,ATM,"London, UK",1,2,Dormant account - reactivated,Not Fraud
user_6359,Loan Application,7568.11,23-07-2025 06:05,POS-Terminal,"New York, US",2,0,New user - no history,Not Fraud
user_1841,Login,0,16-03-2025 13:02,ATM,"Mumbai, IN",3,2,Dormant account - reactivated,Not Fraud
user_2433,Login,0,26-01-2025 08:19,Mobile-Android,"Kolkata, IN",1,0,Regular user - consistent pattern,Not Fraud
user_3784,Add Beneficiary,0,10-03-2025 19:31,Tablet,"Toronto, CA",5,0,Recently flagged - suspicious history,Not Fraud
user_5259,Bill Payment,1932.17,05-06-2025 17:06,Mobile-iOS,"Beijing, CN",1,2,Occasional user - sporadic activity,Not Fraud
user_8413,Password Change,0,17-06-2025 22:19,POS-Terminal,"Dubai, AE",2,3,Recently flagged - suspicious history,Not Fraud
user_4449,Online Purchase,1386.55,16-01-2025 17:02,Tablet,"Singapore, SG",1,5,Occasional user - sporadic activity,Not Fraud
user_5628,Password Change,0,03-07-2025 17:37,Desktop-Mac,"Bangalore, IN",1,0,Recently flagged - suspicious history,Not Fraud
user_8753,Login,0,30-03-2025 12:25,Mobile-Android,"New York, US",5,2,Multiple device switches,Not Fraud
user_8594,Add Beneficiary,0,26-04-2025 18:55,Mobile-iOS,"Dubai, AE",4,1,Dormant account - reactivated,Not Fraud
user_4014,Login,0,17-04-2025 20:10,Mobile-Android,"Sydney, AU",9,0,Occasional user - sporadic activity,Not Fraud
user_9115,ATM Withdrawal,454.58,17-07-2025 17:26,Mobile-Android,"Moscow, RU",4,2,Dormant account - reactivated,Not Fraud
user_8910,Wallet Top-up,609.13,08-08-2025 08:43,POS-Terminal,"Sao Paulo, BR",1,0,Frequent user - daily activity,Not Fraud
user_1645,Card Swipe,482.43,13-07-2025 15:18,Desktop-Mac,"New York, US",2,0,New user - no history,Not Fraud
user_7836,Card Swipe,457.91,22-03-2025 16:14,ATM,"Lagos, NG",2,0,Regular user - consistent pattern,Not Fraud
user_5163,Add Beneficiary,0,11-01-2025 10:33,Mobile-iOS,"Kolkata, IN",2,0,Multiple device switches,Not Fraud
user_2246,ATM Withdrawal,272.28,09-05-2025 21:26,ATM,"Kolkata, IN",4,0,Recently flagged - suspicious history,Not Fraud
user_1838,Card Swipe,494.55,15-03-2025 09:42,ATM,"Chicago, US",1,5,Dormant account - reactivated,Not Fraud
user_9930,Online Purchase,47.56,04-03-2025 12:21,Desktop-Mac,"New York, US",1,1,Recently flagged - suspicious history,Not Fraud
user_5789,ATM Withdrawal,213.63,11-02-2025 21:13,Desktop-Windows,"Los Angeles, US",7,0,New user - no history,Not Fraud
user_3548,Money Transfer,17067.95,19-07-2025 00:15,ATM,"Berlin, DE",7,4,New user - no history,Fraud
user_6530,Money Transfer,10034.24,11-05-2025 19:34,Mobile-Android,"Bangalore, IN",3,1,Dormant account - reactivated,Not Fraud
user_3890,Add Beneficiary,0,05-07-2025 19:34,Mobile-Android,"Singapore, SG",3,4,New user - no history,Not Fraud
user_3388,Password Change,0,17-05-2025 08:52,Mobile-iOS,"Bangalore, IN",7,0,Regular user - consistent pattern,Not Fraud
user_7377,Add Beneficiary,0,27-07-2025 07:32,Desktop-Mac,"Houston, US",1,0,New user - no history,Not Fraud
user_9099,Wallet Top-up,2313.66,20-02-2025 12:41,Mobile-Android,"New York, US",1,0,Regular user - consistent pattern,Not Fraud
user_6549,Add Beneficiary,0,09-08-2025 18:00,Desktop-Mac,"Los Angeles, US",5,0,New user - no history,Not Fraud
user_3224,Card Swipe,252.23,29-03-2025 23:46,Mobile-Android,"Moscow, RU",1,2,Dormant account - reactivated,Fraud
user_7973,ATM Withdrawal,29.08,05-02-2025 07:19,POS-Terminal,"London, UK",2,0,Dormant account - reactivated,Not Fraud
user_2218,Wallet Top-up,1094.54,15-04-2025 14:47,Mobile-Android,"New York, US",1,0,New user - no history,Not Fraud
user_2640,Password Change,0,27-03-2025 07:16,Desktop-Windows,"Singapore, SG",1,0,New user - no history,Not Fraud
user_1804,ATM Withdrawal,162.63,22-08-2025 18:48,ATM,"Los Angeles, US",4,3,Recently flagged - suspicious history,Not Fraud
user_5874,Money Transfer,17911.75,24-08-2025 18:02,Desktop-Mac,"Los Angeles, US",2,1,Occasional user - sporadic activity,Not Fraud
user_2545,Loan Application,129.99,27-07-2025 20:02,Desktop-Windows,"Delhi, IN",1,0,Frequent user - daily activity,Not Fraud
user_6473,Bill Payment,559.46,27-01-2025 21:44,POS-Terminal,"Dubai, AE",2,1,Occasional user - sporadic activity,Not Fraud
user_9350,Online Purchase,2968.99,11-03-2025 00:33,Tablet,"Berlin, DE",4,0,Frequent user - daily activity,Not Fraud
user_7364,Online Purchase,2475.95,01-06-2025 11:08,Desktop-Mac,"Singapore, SG",1,0,New user - no history,Not Fraud
user_5177,Loan Application,9978.66,18-02-2025 23:25,POS-Terminal,"London, UK",1,0,New user - no history,Not Fraud
user_3170,Login,0,12-01-2025 10:15,POS-Terminal,"Los Angeles, US",2,4,Recently flagged - suspicious history,Not Fraud
user_1046,Online Purchase,2153.12,28-01-2025 19:00,Desktop-Windows,"Houston, US",1,1,New user - no history,Not Fraud
user_6326,Add Beneficiary,0,12-03-2025 12:33,Desktop-Mac,"Beijing, CN",5,0,Multiple device switches,Not Fraud
user_4080,Online Purchase,1472.29,06-03-2025 22:27,Mobile-Android,"Bangalore, IN",1,1,Regular user - consistent pattern,Not Fraud
user_5736,Online Purchase,1243.15,13-03-2025 20:09,Mobile-iOS,"Delhi, IN",1,1,New user - no history,Not Fraud
user_8445,Password Change,0,21-02-2025 11:14,POS-Terminal,"Dubai, AE",5,4,Recently flagged - suspicious history,Fraud
user_8870,Online Purchase,1317.2,15-06-2025 08:49,Desktop-Mac,"Delhi, IN",9,0,Occasional user - sporadic activity,Not Fraud
user_5385,Password Change,0,11-03-2025 14:44,ATM,"Beijing, CN",4,1,Regular user - consistent pattern,Not Fraud
user_2755,Online Purchase,2696.83,21-06-2025 10:15,Tablet,"Dubai, AE",3,3,Occasional user - sporadic activity,Not Fraud
user_1055,Bill Payment,2876.07,22-05-2025 11:44,Desktop-Mac,"Lagos, NG",1,0,New user - no history,Not Fraud
user_7960,ATM Withdrawal,351.05,13-04-2025 10:12,POS-Terminal,"Dubai, AE",3,0,New user - no history,Not Fraud
user_8730,Loan Application,3965.56,28-03-2025 10:02,Desktop-Windows,"Bangalore, IN",1,0,Frequent user - daily activity,Not Fraud
user_1269,Money Transfer,2108.69,10-08-2025 20:14,Mobile-Android,"Houston, US",2,5,New user - no history,Not Fraud
user_8229,Bill Payment,666.09,10-01-2025 09:23,Desktop-Windows,"New York, US",3,0,Recently flagged - suspicious history,Not Fraud
user_8370,Online Purchase,284.98,24-01-2025 21:39,ATM,"London, UK",3,1,Frequent user - daily activity,Not Fraud
user_8798,ATM Withdrawal,275.13,02-01-2025 16:44,ATM,"Sydney, AU",10,1,Dormant account - reactivated,Not Fraud
user_2453,Wallet Top-up,1750.72,20-04-2025 21:17,POS-Terminal,"Mumbai, IN",2,0,Occasional user - sporadic activity,Not Fraud
user_2597,Loan Application,476.16,10-02-2025 10:11,Mobile-iOS,"Sao Paulo, BR",4,0,Frequent user - daily activity,Not Fraud
user_3172,ATM Withdrawal,235.82,04-02-2025 16:14,Mobile-Android,"Chicago, US",6,0,Recently flagged - suspicious history,Not Fraud
user_3521,Money Transfer,16680.71,13-02-2025 08:24,Desktop-Windows,"New York, US",1,2,Multiple device switches,Not Fraud
user_2389,Bill Payment,639.3,28-02-2025 08:06,POS-Terminal,"Dubai, AE",1,0,Dormant account - reactivated,Not Fraud
user_3578,Loan Application,10680.31,14-02-2025 15:28,Tablet,"Dubai, AE",2,0,Frequent user - daily activity,Not Fraud
user_4215,Add Beneficiary,0,30-04-2025 11:49,Mobile-Android,"Singapore, SG",1,1,Regular user - consistent pattern,Not Fraud
user_2854,Wallet Top-up,1440.57,08-07-2025 21:37,ATM,"Chicago, US",2,0,Frequent user - daily activity,Not Fraud
user_4940,Login,0,15-08-2025 14:38,Mobile-Android,"London, UK",3,0,New user - no history,Not Fraud
user_9993,Bill Payment,2485.19,03-08-2025 02:31,Mobile-iOS,"Chicago, US",4,1,New user - no history,Not Fraud
user_3421,Loan Application,8874.84,21-01-2025 12:40,POS-Terminal,"Berlin, DE",2,1,Dormant account - reactivated,Not Fraud
user_1542,Login,0,26-06-2025 18:49,Mobile-Android,"Dubai, AE",4,0,Occasional user - sporadic activity,Not Fraud
user_2328,Money Transfer,13774.73,23-04-2025 13:51,ATM,"Singapore, SG",3,0,Regular user - consistent pattern,Not Fraud
user_6789,Password Change,0,23-08-2025 12:07,Tablet,"Moscow, RU",4,0,New user - no history,Not Fraud
user_9847,Card Swipe,150.72,08-02-2025 14:49,Mobile-iOS,"Dubai, AE",1,0,Regular user - consistent pattern,Not Fraud
user_7216,Card Swipe,29.79,03-06-2025 13:01,Mobile-Android,"New York, US",1,0,Dormant account - reactivated,Not Fraud
user_6922,Wallet Top-up,828.86,01-02-2025 08:24,Mobile-iOS,"Delhi, IN",4,0,Dormant account - reactivated,Not Fraud
user_1802,Password Change,0,28-05-2025 11:10,Desktop-Mac,"Sao Paulo, BR",3,0,Consistent single-device user,Not Fraud
user_7663,Online Purchase,724.97,28-04-2025 15:39,Tablet,"Mumbai, IN",10,1,Occasional user - sporadic activity,Not Fraud
user_5387,Login,0,06-03-2025 21:55,ATM,"Sydney, AU",6,3,Regular user - consistent pattern,Not Fraud
user_5237,Bill Payment,1644.7,05-03-2025 13:56,Tablet,"Houston, US",4,0,New user - no history,Not Fraud
user_3537,Money Transfer,2872.94,05-07-2025 12:43,Mobile-iOS,"Sydney, AU",3,1,Recently flagged - suspicious history,Not Fraud
user_5875,Bill Payment,67.02,03-02-2025 20:48,Desktop-Windows,"Sao Paulo, BR",5,0,New user - no history,Not Fraud
user_5126,Money Transfer,9266.21,11-06-2025 02:24,Desktop-Mac,"Chicago, US",7,0,Recently flagged - suspicious history,Fraud
user_4057,Add Beneficiary,0,05-04-2025 18:46,Desktop-Windows,"Lagos, NG",1,0,Regular user - consistent pattern,Not Fraud
user_8697,Add Beneficiary,0,09-08-2025 11:50,Desktop-Windows,"Sydney, AU",8,0,Regular user - consistent pattern,Not Fraud
user_2785,Password Change,0,13-05-2025 10:44,Mobile-iOS,"Dubai, AE",1,1,Occasional user - sporadic activity,Not Fraud
user_2008,Password Change,0,15-01-2025 01:43,ATM,"Toronto, CA",1,0,Dormant account - reactivated,Not Fraud
user_9621,ATM Withdrawal,297.69,06-07-2025 20:07,Mobile-iOS,"Berlin, DE",5,0,Consistent single-device user,Not Fraud
user_8642,Money Transfer,10910.34,01-06-2025 15:12,Mobile-Android,"Moscow, RU",1,0,Multiple device switches,Fraud
user_1642,Add Beneficiary,0,22-01-2025 20:46,ATM,"Moscow, RU",2,1,Dormant account - reactivated,Not Fraud
user_2561,Card Swipe,480.76,04-07-2025 20:49,ATM,"Sydney, AU",1,3,Frequent user - daily activity,Not Fraud
user_1481,Loan Application,2179.58,02-02-2025 18:07,ATM,"Moscow, RU",7,0,Multiple device switches,Fraud
user_8737,Card Swipe,139.3,05-07-2025 10:38,Desktop-Mac,"Singapore, SG",6,1,Multiple device switches,Not Fraud
user_6665,Bill Payment,2658.22,26-07-2025 06:38,Mobile-Android,"Singapore, SG",3,0,New user - no history,Not Fraud
user_4790,Add Beneficiary,0,07-01-2025 14:21,Tablet,"Chicago, US",10,0,Occasional user - sporadic activity,Not Fraud
user_9287,Bill Payment,225.14,18-04-2025 13:21,Mobile-Android,"Los Angeles, US",7,1,Recently flagged - suspicious history,Not Fraud
user_7672,Login,0,19-07-2025 19:40,ATM,"Mumbai, IN",2,0,Multiple device switches,Not Fraud
user_9508,Money Transfer,2374.43,05-01-2025 08:49,Mobile-Android,Tor Exit Node,6,0,Frequent user - daily activity,Not Fraud
user_2448,Login,0,19-01-2025 12:43,Desktop-Windows,Tor Exit Node,1,4,Frequent user - daily activity,Not Fraud
user_6579,Password Change,0,21-05-2025 03:27,Mobile-iOS,"Bangalore, IN",1,0,Consistent single-device user,Not Fraud
user_3336,Loan Application,4256.63,11-07-2025 14:16,Mobile-Android,"Chicago, US",2,0,Consistent single-device user,Not Fraud
user_5889,Online Purchase,1433.28,17-08-2025 17:35,Tablet,"Chicago, US",1,0,Dormant account - reactivated,Not Fraud
user_1874,Money Transfer,13357.16,05-06-2025 13:44,ATM,"New York, US",2,0,New user - no history,Not Fraud
user_5681,Loan Application,3676.47,30-05-2025 00:28,ATM,"Houston, US",4,1,Multiple device switches,Fraud
user_7158,ATM Withdrawal,416.84,10-07-2025 16:48,POS-Terminal,"Beijing, CN",4,2,New user - no history,Not Fraud
user_5842,Bill Payment,1608.12,26-05-2025 12:24,Mobile-iOS,"Chicago, US",3,0,Recently flagged - suspicious history,Not Fraud
user_4185,Bill Payment,2672.17,26-07-2025 07:53,ATM,"London, UK",4,1,Multiple device switches,Not Fraud
user_1897,Add Beneficiary,0,02-05-2025 16:01,Mobile-iOS,"Delhi, IN",1,1,Regular user - consistent pattern,Not Fraud
user_3849,Online Purchase,931.96,14-05-2025 22:46,Tablet,"London, UK",3,0,Dormant account - reactivated,Not Fraud
user_3269,Wallet Top-up,2272.25,01-01-2025 19:18,Desktop-Windows,"Kolkata, IN",6,0,Occasional user - sporadic activity,Not Fraud
user_8113,Password Change,0,20-07-2025 01:51,Mobile-iOS,"Delhi, IN",4,0,Occasional user - sporadic activity,Not Fraud
user_5358,Money Transfer,15682.84,15-04-2025 12:24,POS-Terminal,"Los Angeles, US",5,0,Consistent single-device user,Not Fraud
user_2609,Bill Payment,2300.64,28-03-2025 19:20,ATM,"Chicago, US",5,1,Multiple device switches,Not Fraud
user_3440,Online Purchase,1764.9,11-03-2025 18:54,POS-Terminal,"Singapore, SG",5,2,Occasional user - sporadic activity,Not Fraud
user_4665,Login,0,22-04-2025 00:54,Tablet,"Delhi, IN",6,0,Regular user - consistent pattern,Not Fraud
user_9255,Online Purchase,229.79,27-03-2025 17:52,ATM,"Kolkata, IN",5,0,New user - no history,Not Fraud
user_9647,Login,0,17-03-2025 16:17,POS-Terminal,"Moscow, RU",5,0,Consistent single-device user,Not Fraud
user_3903,Wallet Top-up,591.72,16-04-2025 15:28,POS-Terminal,"Chicago, US",4,0,Recently flagged - suspicious history,Not Fraud
user_1275,Card Swipe,225.92,15-01-2025 15:25,POS-Terminal,Tor Exit Node,6,1,Multiple device switches,Fraud
user_3247,Password Change,0,10-07-2025 00:51,ATM,"Sydney, AU",3,0,Multiple device switches,Not Fraud
user_3637,Loan Application,14000.64,09-03-2025 15:49,Mobile-Android,"Delhi, IN",2,0,New user - no history,Not Fraud
user_4320,Card Swipe,123.74,02-04-2025 22:59,POS-Terminal,Unknown Location,1,3,Multiple device switches,Not Fraud
user_8654,Wallet Top-up,2781.86,19-08-2025 13:13,Mobile-iOS,"Beijing, CN",1,0,Multiple device switches,Not Fraud
user_4585,Add Beneficiary,0,23-03-2025 10:32,Mobile-iOS,"Bangalore, IN",2,4,Multiple device switches,Not Fraud
user_4119,Online Purchase,1345.23,20-03-2025 20:34,Desktop-Windows,"Lagos, NG",4,0,Dormant account - reactivated,Not Fraud
user_3307,Add Beneficiary,0,25-01-2025 11:02,Desktop-Mac,"Toronto, CA",10,0,Frequent user - daily activity,Not Fraud
user_2664,Add Beneficiary,0,06-02-2025 13:06,Desktop-Mac,"Sao Paulo, BR",2,0,Occasional user - sporadic activity,Not Fraud
user_1229,Bill Payment,1918.99,31-05-2025 20:57,Tablet,"Dubai, AE",1,0,Multiple device switches,Not Fraud
user_6572,Card Swipe,394.35,14-07-2025 17:28,Desktop-Mac,"Singapore, SG",1,2,Frequent user - daily activity,Not Fraud
user_9442,Bill Payment,1632.82,28-03-2025 23:26,Mobile-iOS,"Lagos, NG",2,1,Consistent single-device user,Fraud
user_9922,Add Beneficiary,0,27-04-2025 12:59,Desktop-Mac,"Beijing, CN",2,3,Frequent user - daily activity,Not Fraud
user_9491,Bill Payment,2581,07-04-2025 00:48,Tablet,"Chicago, US",3,0,Frequent user - daily activity,Not Fraud
user_3608,Money Transfer,19843.41,04-01-2025 17:42,ATM,"Mumbai, IN",9,3,Recently flagged - suspicious history,Fraud
user_3463,Money Transfer,10480.61,27-05-2025 18:11,Mobile-iOS,"Mumbai, IN",2,0,Regular user - consistent pattern,Not Fraud
user_9753,ATM Withdrawal,125.26,20-07-2025 16:34,Tablet,"Singapore, SG",8,0,Regular user - consistent pattern,Not Fraud
user_4765,Wallet Top-up,1302.29,06-03-2025 17:45,Tablet,"Kolkata, IN",3,0,Dormant account - reactivated,Not Fraud
user_9391,Wallet Top-up,1890.4,26-04-2025 16:18,POS-Terminal,"Lagos, NG",2,2,Regular user - consistent pattern,Not Fraud
user_2501,Password Change,0,20-05-2025 21:15,Desktop-Mac,"Bangalore, IN",2,0,Occasional user - sporadic activity,Not Fraud
user_8405,ATM Withdrawal,196.42,04-07-2025 06:39,POS-Terminal,"Beijing, CN",2,0,Consistent single-device user,Not Fraud
user_9879,Bill Payment,2571.79,08-05-2025 15:27,POS-Terminal,"Dubai, AE",5,0,Frequent user - daily activity,Not Fraud
user_1625,Wallet Top-up,958.17,17-02-2025 14:25,POS-Terminal,"Moscow, RU",1,0,Recently flagged - suspicious history,Not Fraud
user_6904,Add Beneficiary,0,25-06-2025 12:39,Desktop-Mac,"Lagos, NG",1,0,Recently flagged - suspicious history,Fraud
user_3882,Password Change,0,16-02-2025 20:17,Tablet,"Delhi, IN",3,0,Dormant account - reactivated,Not Fraud
user_5819,Bill Payment,1916.71,17-05-2025 16:08,POS-Terminal,"Lagos, NG",1,0,Frequent user - daily activity,Not Fraud
user_9948,Loan Application,18694,21-01-2025 11:10,POS-Terminal,"Beijing, CN",2,0,Dormant account - reactivated,Not Fraud
user_3914,Password Change,0,14-04-2025 12:36,Tablet,"London, UK",3,0,Dormant account - reactivated,Not Fraud
user_2740,Wallet Top-up,2133.29,06-05-2025 12:01,Tablet,"London, UK",2,2,Dormant account - reactivated,Not Fraud
user_8991,ATM Withdrawal,414.18,10-06-2025 10:12,Tablet,"Chicago, US",3,0,New user - no history,Not Fraud
user_8884,Loan Application,9710.77,30-06-2025 02:33,Desktop-Windows,"Lagos, NG",1,0,Dormant account - reactivated,Fraud
user_7463,ATM Withdrawal,53.22,31-07-2025 11:06,Desktop-Windows,"Houston, US",1,0,Frequent user - daily activity,Not Fraud
user_8796,Wallet Top-up,296.65,23-03-2025 19:28,Mobile-Android,"New York, US",3,4,Occasional user - sporadic activity,Not Fraud
user_5644,Money Transfer,752.08,07-06-2025 11:29,Tablet,"Kolkata, IN",1,0,Consistent single-device user,Not Fraud
user_3156,Card Swipe,13.3,12-05-2025 12:15,Tablet,"Lagos, NG",4,0,Occasional user - sporadic activity,Not Fraud
user_8014,Add Beneficiary,0,17-07-2025 04:20,Tablet,"Sydney, AU",4,0,Consistent single-device user,Not Fraud
user_3264,Card Swipe,355.99,21-06-2025 14:47,Desktop-Windows,"Lagos, NG",2,0,Dormant account - reactivated,Not Fraud
user_5719,Bill Payment,1508.58,31-01-2025 11:39,Mobile-Android,"Dubai, AE",2,0,Occasional user - sporadic activity,Not Fraud
user_1645,Login,0,13-06-2025 08:19,Mobile-iOS,"Lagos, NG",6,0,Frequent user - daily activity,Not Fraud
user_2896,Password Change,0,02-01-2025 20:04,Desktop-Windows,"Mumbai, IN",1,0,Multiple device switches,Not Fraud
user_3984,Money Transfer,5713.99,07-06-2025 10:33,Desktop-Mac,"Delhi, IN",3,1,Occasional user - sporadic activity,Not Fraud
user_4638,Add Beneficiary,0,23-04-2025 13:40,POS-Terminal,"Kolkata, IN",3,0,Regular user - consistent pattern,Not Fraud
user_7001,Wallet Top-up,2954.45,15-03-2025 17:58,Mobile-iOS,"Kolkata, IN",1,0,Occasional user - sporadic activity,Not Fraud
user_2734,Bill Payment,575.32,06-02-2025 04:12,ATM,"Moscow, RU",3,0,Regular user - consistent pattern,Not Fraud
